Plot Title: cedar_sediment,,,,,,,,
1542,9/19/20 23:00,15.915,,,,,,
1543,9/20/20 0:00,15.915,,,,,,
1544,9/20/20 1:00,15.915,,,,,,
1545,9/20/20 2:00,15.939,,,,,,
1546,9/20/20 3:00,15.939,,,,,,
1547,9/20/20 4:00,15.939,,,,,,
1548,9/20/20 5:00,15.939,,,,,,
1549,9/20/20 6:00,15.915,,,,,,
1550,9/20/20 7:00,15.867,,,,,,
1551,9/20/20 8:00,15.796,,,,,,
1552,9/20/20 9:00,15.7,,,,,,
1553,9/20/20 10:00,15.605,,,,,,
1554,9/20/20 11:00,15.533,,,,,,
1555,9/20/20 12:00,15.533,6.764,,,,,
1556,9/20/20 13:00,15.581,,,,,,
1557,9/20/20 14:00,15.629,,,,,,
1558,9/20/20 15:00,15.676,,,,,,
1559,9/20/20 16:00,15.724,,,,,,
1560,9/20/20 17:00,15.772,,,,,,
1561,9/20/20 18:00,15.796,,,,,,
1562,9/20/20 19:00,15.819,,,,,,
1563,9/20/20 20:00,15.819,,,,,,
1564,9/20/20 21:00,15.843,,,,,,
1565,9/20/20 22:00,15.843,,,,,,
1566,9/20/20 23:00,15.843,,,,,,
1567,9/21/20 0:00,15.843,,,,,,
1568,9/21/20 1:00,15.843,,,,,,
1569,9/21/20 2:00,15.867,,,,,,
1570,9/21/20 3:00,15.867,,,,,,
1571,9/21/20 4:00,15.867,,,,,,
1572,9/21/20 5:00,15.867,,,,,,
1573,9/21/20 6:00,15.867,,,,,,
1574,9/21/20 7:00,15.867,,,,,,
1575,9/21/20 8:00,15.867,,,,,,
1576,9/21/20 9:00,15.843,,,,,,
1577,9/21/20 10:00,15.772,,,,,,
1578,9/21/20 11:00,15.724,,,,,,
1579,9/21/20 12:00,15.7,6.764,,,,,
1580,9/21/20 13:00,15.724,,,,,,
1581,9/21/20 14:00,15.748,,,,,,
1582,9/21/20 15:00,15.772,,,,,,
1583,9/21/20 16:00,15.819,,,,,,
1584,9/21/20 17:00,15.843,,,,,,
1585,9/21/20 18:00,15.891,,,,,,
1586,9/21/20 19:00,15.915,,,,,,
1587,9/21/20 20:00,15.915,,,,,,
1588,9/21/20 21:00,15.915,,,,,,
1589,9/21/20 22:00,15.939,,,,,,
1590,9/21/20 23:00,15.939,,,,,,
1591,9/22/20 0:00,15.939,,,,,,
1592,9/22/20 1:00,15.939,,,,,,
1593,9/22/20 2:00,15.939,,,,,,
1594,9/22/20 3:00,15.939,,,,,,
1595,9/22/20 4:00,15.939,,,,,,
1596,9/22/20 5:00,15.963,,,,,,
1597,9/22/20 6:00,15.963,,,,,,
1598,9/22/20 7:00,15.939,,,,,,
1599,9/22/20 8:00,15.891,,,,,,
1600,9/22/20 9:00,15.843,,,,,,
1601,9/22/20 10:00,15.772,,,,,,
1602,9/22/20 11:00,15.748,,,,,,
1603,9/22/20 12:00,15.724,6.764,,,,,
1604,9/22/20 13:00,15.748,,,,,,
1605,9/22/20 14:00,15.796,,,,,,
1606,9/22/20 15:00,15.819,,,,,,
1607,9/22/20 16:00,15.867,,,,,,
1608,9/22/20 17:00,15.891,,,,,,
1609,9/22/20 18:00,15.915,,,,,,
1610,9/22/20 19:00,15.939,,,,,,
1611,9/22/20 20:00,15.939,,,,,,
1612,9/22/20 21:00,15.963,,,,,,
1613,9/22/20 22:00,15.963,,,,,,
1614,9/22/20 23:00,15.986,,,,,,
1615,9/23/20 0:00,15.986,,,,,,
1616,9/23/20 1:00,16.01,,,,,,
1617,9/23/20 2:00,16.01,,,,,,
1618,9/23/20 3:00,16.01,,,,,,
1619,9/23/20 4:00,16.01,,,,,,
1620,9/23/20 5:00,16.01,,,,,,
1621,9/23/20 6:00,16.01,,,,,,
1622,9/23/20 7:00,15.939,,,,,,
1623,9/23/20 8:00,15.867,,,,,,
1624,9/23/20 9:00,15.796,,,,,,
1625,9/23/20 10:00,15.748,,,,,,
1626,9/23/20 11:00,15.7,,,,,,
1627,9/23/20 12:00,15.7,6.764,,,,,
1628,9/23/20 13:00,15.724,,,,,,
1629,9/23/20 14:00,15.772,,,,,,
1630,9/23/20 15:00,15.796,,,,,,
1631,9/23/20 16:00,15.843,,,,,,
1632,9/23/20 17:00,15.867,,,,,,
1633,9/23/20 18:00,15.891,,,,,,
1634,9/23/20 19:00,15.891,,,,,,
1635,9/23/20 20:00,15.915,,,,,,
1636,9/23/20 21:00,15.915,,,,,,
1637,9/23/20 22:00,15.939,,,,,,
1638,9/23/20 23:00,15.939,,,,,,
1639,9/24/20 0:00,15.963,,,,,,
1640,9/24/20 1:00,15.963,,,,,,
1641,9/24/20 2:00,15.963,,,,,,
1642,9/24/20 3:00,15.963,,,,,,
1643,9/24/20 4:00,15.963,,,,,,
1644,9/24/20 5:00,15.915,,,,,,
1645,9/24/20 6:00,15.867,,,,,,
1646,9/24/20 7:00,15.819,,,,,,
1647,9/24/20 8:00,15.772,,,,,,
1648,9/24/20 9:00,15.724,,,,,,
1649,9/24/20 10:00,15.7,,,,,,
1650,9/24/20 11:00,15.676,,,,,,
1651,9/24/20 12:00,15.7,6.764,,,,,
1652,9/24/20 13:00,15.724,,,,,,
1653,9/24/20 14:00,15.748,,,,,,
1654,9/24/20 15:00,15.772,,,,,,
1655,9/24/20 16:00,15.819,,,,,,
1656,9/24/20 17:00,15.843,,,,,,
1657,9/24/20 18:00,15.843,,,,,,
1658,9/24/20 19:00,15.867,,,,,,
1659,9/24/20 20:00,15.867,,,,,,
1660,9/24/20 21:00,15.891,,,,,,
1661,9/24/20 22:00,15.891,,,,,,
1662,9/24/20 23:00,15.915,,,,,,
1663,9/25/20 0:00,15.915,,,,,,
1664,9/25/20 1:00,15.915,,,,,,
1665,9/25/20 2:00,15.915,,,,,,
1666,9/25/20 3:00,15.915,,,,,,
1667,9/25/20 4:00,15.891,,,,,,
1668,9/25/20 5:00,15.819,,,,,,
1669,9/25/20 6:00,15.724,,,,,,
1670,9/25/20 7:00,15.652,,,,,,
1671,9/25/20 8:00,15.581,,,,,,
1672,9/25/20 9:00,15.509,,,,,,
1673,9/25/20 10:00,15.438,,,,,,
1674,9/25/20 11:00,15.414,,,,,,
1675,9/25/20 12:00,15.414,6.764,,,,,
1676,9/25/20 13:00,15.438,,,,,,
1677,9/25/20 14:00,15.461,,,,,,
1678,9/25/20 15:00,15.509,,,,,,
1679,9/25/20 16:00,15.557,,,,,,
1680,9/25/20 17:00,15.605,,,,,,
1681,9/25/20 18:00,15.629,,,,,,
1682,9/25/20 19:00,15.652,,,,,,
1683,9/25/20 20:00,15.652,,,,,,
1684,9/25/20 21:00,15.676,,,,,,
1685,9/25/20 22:00,15.676,,,,,,
1686,9/25/20 23:00,15.676,,,,,,
1687,9/26/20 0:00,15.676,,,,,,
1688,9/26/20 1:00,15.7,,,,,,
1689,9/26/20 2:00,15.7,,,,,,
1690,9/26/20 3:00,15.7,,,,,,
1691,9/26/20 4:00,15.7,,,,,,
1692,9/26/20 5:00,15.7,,,,,,
1693,9/26/20 6:00,15.724,,,,,,
1694,9/26/20 7:00,15.724,,,,,,
1695,9/26/20 8:00,15.676,,,,,,
1696,9/26/20 9:00,15.605,,,,,,
1697,9/26/20 10:00,15.533,,,,,,
1698,9/26/20 11:00,15.509,,,,,,
1699,9/26/20 12:00,15.509,6.764,,,,,
1700,9/26/20 13:00,15.533,,,,,,
1701,9/26/20 14:00,15.557,,,,,,
1702,9/26/20 15:00,15.605,,,,,,
1703,9/26/20 16:00,15.629,,,,,,
1704,9/26/20 17:00,15.652,,,,,,
1705,9/26/20 18:00,15.676,,,,,,
1706,9/26/20 19:00,15.676,,,,,,
1707,9/26/20 20:00,15.7,,,,,,
1708,9/26/20 21:00,15.7,,,,,,
1709,9/26/20 22:00,15.724,,,,,,
1710,9/26/20 23:00,15.724,,,,,,
1711,9/27/20 0:00,15.724,,,,,,
1712,9/27/20 1:00,15.748,,,,,,
1713,9/27/20 2:00,15.748,,,,,,
1714,9/27/20 3:00,15.748,,,,,,
1715,9/27/20 4:00,15.748,,,,,,
1716,9/27/20 5:00,15.772,,,,,,
1717,9/27/20 6:00,15.748,,,,,,
1718,9/27/20 7:00,15.676,,,,,,
1719,9/27/20 8:00,15.605,,,,,,
1720,9/27/20 9:00,15.533,,,,,,
1721,9/27/20 10:00,15.438,,,,,,
1722,9/27/20 11:00,15.39,,,,,,
1723,9/27/20 12:00,15.366,6.764,,,,,
1724,9/27/20 13:00,15.39,,,,,,
1725,9/27/20 14:00,15.438,,,,,,
1726,9/27/20 15:00,15.461,,,,,,
1727,9/27/20 16:00,15.509,,,,,,
1728,9/27/20 17:00,15.533,,,,,,
1729,9/27/20 18:00,15.557,,,,,,
1730,9/27/20 19:00,15.581,,,,,,
1731,9/27/20 20:00,15.605,,,,,,
1732,9/27/20 21:00,15.629,,,,,,
1733,9/27/20 22:00,15.629,,,,,,
1734,9/27/20 23:00,15.629,,,,,,
1735,9/28/20 0:00,15.629,,,,,,
1736,9/28/20 1:00,15.652,,,,,,
1737,9/28/20 2:00,15.652,,,,,,
1738,9/28/20 3:00,15.652,,,,,,
1739,9/28/20 4:00,15.652,,,,,,
1740,9/28/20 5:00,15.652,,,,,,
1741,9/28/20 6:00,15.652,,,,,,
1742,9/28/20 7:00,15.605,,,,,,
1743,9/28/20 8:00,15.533,,,,,,
1744,9/28/20 9:00,15.438,,,,,,
1745,9/28/20 10:00,15.342,,,,,,
1746,9/28/20 11:00,15.318,,,,,,
1747,9/28/20 12:00,15.318,6.764,,,,,
1748,9/28/20 13:00,15.342,,,,,,
1749,9/28/20 14:00,15.39,,,,,,
1750,9/28/20 15:00,15.414,,,,,,
1751,9/28/20 16:00,15.461,,,,,,
1752,9/28/20 17:00,15.485,,,,,,
1753,9/28/20 18:00,15.509,,,,,,
1754,9/28/20 19:00,15.533,,,,,,
1755,9/28/20 20:00,15.533,,,,,,
1756,9/28/20 21:00,15.557,,,,,,
1757,9/28/20 22:00,15.557,,,,,,
1758,9/28/20 23:00,15.581,,,,,,
1759,9/29/20 0:00,15.581,,,,,,
1760,9/29/20 1:00,15.581,,,,,,
1761,9/29/20 2:00,15.605,,,,,,
1762,9/29/20 3:00,15.605,,,,,,
1763,9/29/20 4:00,15.605,,,,,,
1764,9/29/20 5:00,15.605,,,,,,
1765,9/29/20 6:00,15.605,,,,,,
1766,9/29/20 7:00,15.629,,,,,,
1767,9/29/20 8:00,15.629,,,,,,
1768,9/29/20 9:00,15.581,,,,,,
1769,9/29/20 10:00,15.509,,,,,,
1770,9/29/20 11:00,15.461,,,,,,
1771,9/29/20 12:00,15.461,6.764,,,,,
1772,9/29/20 13:00,15.485,,,,,,
1773,9/29/20 14:00,15.509,,,,,,
1774,9/29/20 15:00,15.533,,,,,,
1775,9/29/20 16:00,15.533,,,,,,
1776,9/29/20 17:00,15.557,,,,,,
1777,9/29/20 18:00,15.581,,,,,,
1778,9/29/20 19:00,15.581,,,,,,
1779,9/29/20 20:00,15.581,,,,,,
1780,9/29/20 21:00,15.605,,,,,,
1781,9/29/20 22:00,15.605,,,,,,
1782,9/29/20 23:00,15.605,,,,,,
1783,9/30/20 0:00,15.629,,,,,,
1784,9/30/20 1:00,15.629,,,,,,
1785,9/30/20 2:00,15.629,,,,,,
1786,9/30/20 3:00,15.629,,,,,,
1787,9/30/20 4:00,15.629,,,,,,
1788,9/30/20 5:00,15.629,,,,,,
1789,9/30/20 6:00,15.629,,,,,,
1790,9/30/20 7:00,15.652,,,,,,
1791,9/30/20 8:00,15.629,,,,,,
1792,9/30/20 9:00,15.581,,,,,,
1793,9/30/20 10:00,15.533,,,,,,
1794,9/30/20 11:00,15.509,,,,,,
1795,9/30/20 12:00,15.533,6.764,,,,,
1796,9/30/20 13:00,15.533,,,,,,
1797,9/30/20 14:00,15.557,,,,,,
1798,9/30/20 15:00,15.557,,,,,,
1799,9/30/20 16:00,15.581,,,,,,
1800,9/30/20 17:00,15.605,,,,,,
1801,9/30/20 18:00,15.605,,,,,,
1802,9/30/20 19:00,15.605,,,,,,
1803,9/30/20 20:00,15.629,,,,,,
1804,9/30/20 21:00,15.629,,,,,,
1805,9/30/20 22:00,15.629,,,,,,
1806,9/30/20 23:00,15.652,,,,,,
1807,10/1/20 0:00,15.652,,,,,,
1808,10/1/20 1:00,15.652,,,,,,
1809,10/1/20 2:00,15.652,,,,,,
1810,10/1/20 3:00,15.652,,,,,,
1811,10/1/20 4:00,15.652,,,,,,
1812,10/1/20 5:00,15.676,,,,,,
1813,10/1/20 6:00,15.676,,,,,,
1814,10/1/20 7:00,15.676,,,,,,
1815,10/1/20 8:00,15.676,,,,,,
1816,10/1/20 9:00,15.676,,,,,,
1817,10/1/20 10:00,15.676,,,,,,
1818,10/1/20 11:00,15.676,,,,,,
1819,10/1/20 12:00,15.676,6.764,,,,,
1820,10/1/20 13:00,15.676,,,,,,
1821,10/1/20 14:00,15.676,,,,,,
1822,10/1/20 15:00,15.676,,,,,,
1823,10/1/20 16:00,15.676,,,,,,
1824,10/1/20 17:00,15.7,,,,,,
1825,10/1/20 18:00,15.7,,,,,,
1826,10/1/20 19:00,15.7,,,,,,
1827,10/1/20 20:00,15.724,,,,,,
1828,10/1/20 21:00,15.724,,,,,,
1829,10/1/20 22:00,15.724,,,,,,
1830,10/1/20 23:00,15.724,,,,,,
1831,10/2/20 0:00,15.724,,,,,,
1832,10/2/20 1:00,15.748,,,,,,
1833,10/2/20 2:00,15.748,,,,,,
1834,10/2/20 3:00,15.748,,,,,,
1835,10/2/20 4:00,15.748,,,,,,
1836,10/2/20 5:00,15.748,,,,,,
1837,10/2/20 6:00,15.748,,,,,,
1838,10/2/20 7:00,15.748,,,,,,
1839,10/2/20 8:00,15.748,,,,,,
1840,10/2/20 9:00,15.772,,,,,,
1841,10/2/20 10:00,15.772,,,,,,
1842,10/2/20 11:00,15.772,,,,,,
1843,10/2/20 12:00,15.772,6.764,,,,,
1844,10/2/20 13:00,15.772,,,,,,
1845,10/2/20 14:00,15.772,,,,,,
1846,10/2/20 15:00,15.772,,,,,,
1847,10/2/20 16:00,15.772,,,,,,
1848,10/2/20 17:00,15.772,,,,,,
1849,10/2/20 18:00,15.772,,,,,,
1850,10/2/20 19:00,15.796,,,,,,
1851,10/2/20 20:00,15.796,,,,,,
1852,10/2/20 21:00,15.796,,,,,,
1853,10/2/20 22:00,15.796,,,,,,
1854,10/2/20 23:00,15.819,,,,,,
1855,10/3/20 0:00,15.819,,,,,,
1856,10/3/20 1:00,15.819,,,,,,
1857,10/3/20 2:00,15.819,,,,,,
1858,10/3/20 3:00,15.819,,,,,,
1859,10/3/20 4:00,15.819,,,,,,
1860,10/3/20 5:00,15.819,,,,,,
1861,10/3/20 6:00,15.819,,,,,,
1862,10/3/20 7:00,15.843,,,,,,
1863,10/3/20 8:00,15.819,,,,,,
1864,10/3/20 9:00,15.819,,,,,,
1865,10/3/20 10:00,15.819,,,,,,
1866,10/3/20 11:00,15.796,,,,,,
1867,10/3/20 12:00,15.772,6.764,,,,,
1868,10/3/20 13:00,15.772,,,,,,
1869,10/3/20 14:00,15.772,,,,,,
1870,10/3/20 15:00,15.796,,,,,,
1871,10/3/20 16:00,15.796,,,,,,
1872,10/3/20 17:00,15.796,,,,,,
1873,10/3/20 18:00,15.796,,,,,,
1874,10/3/20 19:00,15.819,,,,,,
1875,10/3/20 20:00,15.819,,,,,,
1876,10/3/20 21:00,15.819,,,,,,
1877,10/3/20 22:00,15.819,,,,,,
1878,10/3/20 23:00,15.819,,,,,,
1879,10/4/20 0:00,15.819,,,,,,
1880,10/4/20 1:00,15.843,,,,,,
1881,10/4/20 2:00,15.843,,,,,,
1882,10/4/20 3:00,15.843,,,,,,
1883,10/4/20 4:00,15.843,,,,,,
1884,10/4/20 5:00,15.843,,,,,,
1885,10/4/20 6:00,15.843,,,,,,
1886,10/4/20 7:00,15.843,,,,,,
1887,10/4/20 8:00,15.843,,,,,,
1888,10/4/20 9:00,15.819,,,,,,
1889,10/4/20 10:00,15.772,,,,,,
1890,10/4/20 11:00,15.7,,,,,,
1891,10/4/20 12:00,15.652,6.764,,,,,
1892,10/4/20 13:00,15.629,,,,,,
1893,10/4/20 14:00,15.629,,,,,,
1894,10/4/20 15:00,15.652,,,,,,
1895,10/4/20 16:00,15.652,,,,,,
1896,10/4/20 17:00,15.676,,,,,,
1897,10/4/20 18:00,15.676,,,,,,
1898,10/4/20 19:00,15.7,,,,,,
1899,10/4/20 20:00,15.7,,,,,,
1900,10/4/20 21:00,15.7,,,,,,
1901,10/4/20 22:00,15.7,,,,,,
1902,10/4/20 23:00,15.724,,,,,,
1903,10/5/20 0:00,15.724,,,,,,
1904,10/5/20 1:00,15.724,,,,,,
1905,10/5/20 2:00,15.724,,,,,,
1906,10/5/20 3:00,15.724,,,,,,
1907,10/5/20 4:00,15.724,,,,,,
1908,10/5/20 5:00,15.676,,,,,,
1909,10/5/20 6:00,15.629,,,,,,
1910,10/5/20 7:00,15.485,,,,,,
1911,10/5/20 8:00,15.366,,,,,,
1912,10/5/20 9:00,15.247,,,,,,
1913,10/5/20 10:00,15.151,,,,,,
1914,10/5/20 11:00,15.103,,,,,,
1915,10/5/20 12:00,15.103,6.764,,,,,
1916,10/5/20 13:00,15.151,,,,,,
1917,10/5/20 14:00,15.175,,,,,,
1918,10/5/20 15:00,15.223,,,,,,
1919,10/5/20 16:00,15.27,,,,,,
1920,10/5/20 17:00,15.294,,,,,,
1921,10/5/20 18:00,15.318,,,,,,
1922,10/5/20 19:00,15.342,,,,,,
1923,10/5/20 20:00,15.342,,,,,,
1924,10/5/20 21:00,15.342,,,,,,
1925,10/5/20 22:00,15.342,,,,,,
1926,10/5/20 23:00,15.342,,,,,,
1927,10/6/20 0:00,15.342,,,,,,
1928,10/6/20 1:00,15.342,,,,,,
1929,10/6/20 2:00,15.366,,,,,,
1930,10/6/20 3:00,15.366,,,,,,
1931,10/6/20 4:00,15.366,,,,,,
1932,10/6/20 5:00,15.366,,,,,,
1933,10/6/20 6:00,15.318,,,,,,
1934,10/6/20 7:00,15.223,,,,,,
1935,10/6/20 8:00,15.127,,,,,,
1936,10/6/20 9:00,15.031,,,,,,
1937,10/6/20 10:00,14.936,,,,,,
1938,10/6/20 11:00,14.912,,,,,,
1939,10/6/20 12:00,14.912,6.764,,,,,
1940,10/6/20 13:00,14.96,,,,,,
1941,10/6/20 14:00,14.984,,,,,,
1942,10/6/20 15:00,15.031,,,,,,
1943,10/6/20 16:00,15.079,,,,,,
1944,10/6/20 17:00,15.103,,,,,,
1945,10/6/20 18:00,15.151,,,,,,
1946,10/6/20 19:00,15.151,,,,,,
1947,10/6/20 20:00,15.175,,,,,,
1948,10/6/20 21:00,15.175,,,,,,
1949,10/6/20 22:00,15.175,,,,,,
1950,10/6/20 23:00,15.199,,,,,,
1951,10/7/20 0:00,15.199,,,,,,
1952,10/7/20 1:00,15.199,,,,,,
1953,10/7/20 2:00,15.199,,,,,,
1954,10/7/20 3:00,15.199,,,,,,
1955,10/7/20 4:00,15.199,,,,,,
1956,10/7/20 5:00,15.199,,,,,,
1957,10/7/20 6:00,15.151,,,,,,
1958,10/7/20 7:00,15.055,,,,,,
1959,10/7/20 8:00,14.96,,,,,,
1960,10/7/20 9:00,14.864,,,,,,
1961,10/7/20 10:00,14.768,,,,,,
1962,10/7/20 11:00,14.721,,,,,,
1963,10/7/20 12:00,14.721,6.764,,,,,
1964,10/7/20 13:00,14.768,,,,,,
1965,10/7/20 14:00,14.792,,,,,,
1966,10/7/20 15:00,14.84,,,,,,
1967,10/7/20 16:00,14.888,,,,,,
1968,10/7/20 17:00,14.912,,,,,,
1969,10/7/20 18:00,14.96,,,,,,
1970,10/7/20 19:00,14.96,,,,,,
1971,10/7/20 20:00,14.96,,,,,,
1972,10/7/20 21:00,14.984,,,,,,
1973,10/7/20 22:00,14.984,,,,,,
1974,10/7/20 23:00,14.984,,,,,,
1975,10/8/20 0:00,14.984,,,,,,
1976,10/8/20 1:00,15.008,,,,,,
1977,10/8/20 2:00,15.008,,,,,,
1978,10/8/20 3:00,15.008,,,,,,
1979,10/8/20 4:00,15.008,,,,,,
1980,10/8/20 5:00,14.984,,,,,,
1981,10/8/20 6:00,14.912,,,,,,
1982,10/8/20 7:00,14.792,,,,,,
1983,10/8/20 8:00,14.673,,,,,,
1984,10/8/20 9:00,14.577,,,,,,
1985,10/8/20 10:00,14.481,,,,,,
1986,10/8/20 11:00,14.457,,,,,,
1987,10/8/20 12:00,14.433,6.764,,,,,
1988,10/8/20 13:00,14.457,,,,,,
1989,10/8/20 14:00,14.505,,,,,,
1990,10/8/20 15:00,14.553,,,,,,
1991,10/8/20 16:00,14.601,,,,,,
1992,10/8/20 17:00,14.625,,,,,,
1993,10/8/20 18:00,14.625,,,,,,
1994,10/8/20 19:00,14.649,,,,,,
1995,10/8/20 20:00,14.649,,,,,,
1996,10/8/20 21:00,14.649,,,,,,
1997,10/8/20 22:00,14.673,,,,,,
1998,10/8/20 23:00,14.673,,,,,,
1999,10/9/20 0:00,14.673,,,,,,
2000,10/9/20 1:00,14.673,,,,,,
2001,10/9/20 2:00,14.673,,,,,,
2002,10/9/20 3:00,14.673,,,,,,
2003,10/9/20 4:00,14.625,,,,,,
2004,10/9/20 5:00,14.553,,,,,,
2005,10/9/20 6:00,14.457,,,,,,
2006,10/9/20 7:00,14.337,,,,,,
2007,10/9/20 8:00,14.218,,,,,,
2008,10/9/20 9:00,14.098,,,,,,
2009,10/9/20 10:00,14.002,,,,,,
2010,10/9/20 11:00,13.954,,,,,,
2011,10/9/20 12:00,13.954,6.764,,,,,
2012,10/9/20 13:00,13.978,,,,,,
2013,10/9/20 14:00,14.026,,,,,,
2014,10/9/20 15:00,14.074,,,,,,
2015,10/9/20 16:00,14.122,,,,,,
2016,10/9/20 17:00,14.17,,,,,,
2017,10/9/20 18:00,14.194,,,,,,
2018,10/9/20 19:00,14.194,,,,,,
2019,10/9/20 20:00,14.218,,,,,,
2020,10/9/20 21:00,14.218,,,,,,
2021,10/9/20 22:00,14.242,,,,,,
2022,10/9/20 23:00,14.242,,,,,,
2023,10/10/20 0:00,14.242,,,,,,
2024,10/10/20 1:00,14.242,,,,,,
2025,10/10/20 2:00,14.242,,,,,,
2026,10/10/20 3:00,14.242,,,,,,
2027,10/10/20 4:00,14.194,,,,,,
2028,10/10/20 5:00,14.146,,,,,,
2029,10/10/20 6:00,14.098,,,,,,
2030,10/10/20 7:00,14.026,,,,,,
2031,10/10/20 8:00,13.978,,,,,,
2032,10/10/20 9:00,13.906,,,,,,
2033,10/10/20 10:00,13.858,,,,,,
2034,10/10/20 11:00,13.81,,,,,,
2035,10/10/20 12:00,13.786,,,,,,
2036,10/10/20 13:00,13.762,,,,,,
2037,10/10/20 14:00,13.762,,,,,,
2038,10/10/20 15:00,13.738,,,,,,
2039,10/10/20 16:00,11.127,,,,,,
2040,10/10/20 17:00,11.783,,,,,,
2041,10/10/20 17:13,,,,Logged,Logged,,
2042,10/10/20 17:13,,,,,,Logged,Logged